No	TMNo	EnNo	Name		GMNo	Mode	IN/OUT	Antipass	DateTime
43015	1	488	          	1	1	 	0	05-30-2019  07:20:29PM
43016	1	487	          	1	1	 	0	05-30-2019  07:21:45PM
43017	1	461	          	1	1	 	0	05-30-2019  07:22:39PM
43018	1	429	          	1	1	 	0	05-30-2019  07:26:55PM
43019	1	429	          	1	1	 	0	05-30-2019  07:26:56PM
43020	1	313	          	1	1	 	0	05-30-2019  07:37:20PM
43021	1	492	          	1	1	 	0	05-30-2019  07:37:56PM
43022	1	492	          	1	1	 	0	05-30-2019  07:37:57PM
43023	1	495	          	1	1	 	0	05-30-2019  07:40:45PM
43024	1	495	          	1	1	 	0	05-30-2019  07:40:46PM
43025	1	473	          	1	1	 	0	05-30-2019  07:42:22PM
43026	1	393	          	1	3	 	0	05-30-2019  07:42:25PM
43027	1	320	          	1	1	 	0	05-30-2019  07:43:24PM
43028	1	288	          	1	1	 	0	05-30-2019  07:43:27PM
43029	1	288	          	1	1	 	0	05-30-2019  07:43:28PM
43030	1	288	          	1	1	 	0	05-30-2019  07:43:28PM
43031	1	288	          	1	1	 	0	05-30-2019  07:43:29PM
43032	1	493	          	1	1	 	0	05-30-2019  07:44:40PM
43033	1	471	          	1	1	 	0	05-30-2019  07:50:15PM
43034	1	481	          	1	1	 	0	05-30-2019  07:52:10PM
43035	1	481	          	1	1	 	0	05-30-2019  07:52:13PM
43036	1	481	          	1	1	 	0	05-30-2019  07:52:14PM
43037	1	452	          	1	3	 	0	05-30-2019  07:52:18PM
43038	1	458	          	1	1	 	0	05-30-2019  07:53:03PM
43039	1	458	          	1	1	 	0	05-30-2019  07:53:05PM
43040	1	458	          	1	1	 	0	05-30-2019  07:53:06PM
43041	1	479	          	1	1	 	0	05-30-2019  07:53:52PM
43042	1	391	          	1	1	 	0	05-30-2019  07:54:03PM
43043	1	467	          	1	1	 	0	05-30-2019  07:54:25PM
43044	1	467	          	1	1	 	0	05-30-2019  07:54:25PM
43045	1	467	          	1	1	 	0	05-30-2019  07:54:26PM
43046	1	467	          	1	1	 	0	05-30-2019  07:54:27PM
43047	1	490	          	1	1	 	0	05-30-2019  07:54:58PM
43048	1	368	          	1	1	 	0	05-30-2019  07:55:43PM
43049	1	368	          	1	1	 	0	05-30-2019  07:55:50PM
43050	1	447	          	1	1	 	0	05-30-2019  07:56:20PM
43051	1	368	          	1	1	 	0	05-30-2019  07:56:22PM
43052	1	432	          	1	1	 	0	05-30-2019  08:03:21PM
43053	1	432	          	1	1	 	0	05-30-2019  08:03:23PM
43054	1	432	          	1	1	 	0	05-30-2019  08:03:24PM
43055	1	468	          	1	1	 	0	05-30-2019  08:04:16PM
43056	1	468	          	1	1	 	0	05-30-2019  08:04:25PM
43057	1	472	          	1	1	 	0	05-30-2019  08:07:33PM
43058	1	480	          	1	1	 	0	05-30-2019  08:10:02PM
43059	1	464	          	1	1	 	0	05-30-2019  08:13:11PM
43060	1	464	          	1	1	 	0	05-30-2019  08:13:12PM
43061	1	464	          	1	1	 	0	05-30-2019  08:13:16PM
43062	1	464	          	1	1	 	0	05-30-2019  08:13:17PM
43063	1	456	          	1	1	 	0	05-30-2019  08:15:59PM
43064	1	456	          	1	1	 	0	05-30-2019  08:16:00PM
43065	1	456	          	1	1	 	0	05-30-2019  08:16:02PM
43066	1	456	          	1	1	 	0	05-30-2019  08:16:02PM
43067	1	456	          	1	1	 	0	05-30-2019  08:17:58PM
43068	1	456	          	1	1	 	0	05-30-2019  08:17:59PM
43069	1	456	          	1	1	 	0	05-30-2019  08:18:00PM
43070	1	446	          	1	1	 	0	05-30-2019  08:35:17PM
43071	1	446	          	1	1	 	0	05-30-2019  08:35:19PM
43072	1	463	          	1	1	 	0	05-30-2019  09:14:14PM
43073	1	489	          	1	1	 	0	05-31-2019  09:20:02AM
43074	1	489	          	1	1	 	0	05-31-2019  09:20:03AM
43075	1	483	          	1	1	 	0	05-31-2019  09:48:35AM
43076	1	487	          	1	1	 	0	05-31-2019  09:48:38AM
43077	1	496	          	1	1	 	0	05-31-2019  09:48:46AM
43078	1	493	          	1	1	 	0	05-31-2019  09:49:27AM
43079	1	489	          	1	1	 	0	05-31-2019  09:50:07AM
43080	1	494	          	1	1	 	0	05-31-2019  09:51:47AM
43081	1	405	          	1	1	 	0	05-31-2019  09:54:58AM
43082	1	405	          	1	1	 	0	05-31-2019  09:54:59AM
43083	1	463	          	1	1	 	0	05-31-2019  09:57:14AM
43084	1	463	          	1	1	 	0	05-31-2019  09:57:16AM
43085	1	460	          	1	1	 	0	05-31-2019  10:00:55AM
43086	1	460	          	1	1	 	0	05-31-2019  10:00:56AM
43087	1	460	          	1	1	 	0	05-31-2019  10:00:57AM
43088	1	460	          	1	1	 	0	05-31-2019  10:00:58AM
43089	1	425	          	1	1	 	0	05-31-2019  10:03:31AM
43090	1	473	          	1	1	 	0	05-31-2019  10:04:38AM
43091	1	492	          	1	1	 	0	05-31-2019  10:05:29AM
43092	1	492	          	1	1	 	0	05-31-2019  10:05:30AM
43093	1	491	          	1	1	 	0	05-31-2019  10:05:37AM
43094	1	488	          	1	1	 	0	05-31-2019  10:08:59AM
43095	1	393	          	1	3	 	0	05-31-2019  10:09:31AM
43096	1	429	          	1	1	 	0	05-31-2019  10:17:09AM
43097	1	429	          	1	1	 	0	05-31-2019  10:17:10AM
43098	1	458	          	1	1	 	0	05-31-2019  10:17:13AM
43099	1	458	          	1	1	 	0	05-31-2019  10:17:14AM
43100	1	458	          	1	1	 	0	05-31-2019  10:17:15AM
43101	1	313	          	1	1	 	0	05-31-2019  10:19:15AM
43102	1	461	          	1	1	 	0	05-31-2019  10:24:09AM
43103	1	467	          	1	1	 	0	05-31-2019  10:25:23AM
43104	1	467	          	1	1	 	0	05-31-2019  10:25:24AM
43105	1	467	          	1	1	 	0	05-31-2019  10:25:25AM
43106	1	490	          	1	1	 	0	05-31-2019  10:28:25AM
43107	1	479	          	1	1	 	0	05-31-2019  10:30:50AM
43108	1	320	          	1	1	 	0	05-31-2019  10:31:17AM
43109	1	480	          	1	1	 	0	05-31-2019  10:36:13AM
43110	1	469	          	1	1	 	0	05-31-2019  10:39:54AM
43111	1	469	          	1	1	 	0	05-31-2019  10:39:55AM
43112	1	391	          	1	1	 	0	05-31-2019  10:44:04AM
43113	1	368	          	1	1	 	0	05-31-2019  10:44:20AM
43114	1	447	          	1	1	 	0	05-31-2019  10:44:33AM
43115	1	431	          	1	1	 	0	05-31-2019  10:47:04AM
43116	1	431	          	1	1	 	0	05-31-2019  10:47:06AM
43117	1	481	          	1	1	 	0	05-31-2019  10:47:08AM
43118	1	481	          	1	1	 	0	05-31-2019  10:47:11AM
43119	1	432	          	1	1	 	0	05-31-2019  10:47:47AM
43120	1	432	          	1	1	 	0	05-31-2019  10:47:49AM
43121	1	432	          	1	1	 	0	05-31-2019  10:47:51AM
43122	1	288	          	1	1	 	0	05-31-2019  10:48:14AM
43123	1	288	          	1	1	 	0	05-31-2019  10:48:15AM
